2000-10-15	1
2000-10-31	4
2000-12-15	6
2001-01-15	9
2001-02-15	10
2001-03-15	15
2001-04-15	22
2001-05-15	31
2001-06-15	38
2001-07-15	49
2001-08-15	58
2001-09-15	67
2001-10-15	75
2001-11-09	76
2001-11-15	90
2001-12-15	102
2002-01-15	114
2002-02-15	134
2002-03-15	144
2002-04-15	179
2002-05-15	199
2002-06-15	225
2002-07-15	248
2002-08-15	268
2002-08-29	275
2002-09-15	327
2002-09-16	328
2002-10-15	365
2002-11-15	402
2002-12-15	436
2003-01-08	437
2003-01-15	457
2003-02-15	480
2003-03-15	503
2003-04-15	521
2003-05-07	523
2003-05-12	524
2003-05-15	581
2003-06-15	640
2003-07-15	714
2003-07-31	715
2003-08-15	762
2003-08-26	769
2003-09-15	825
2003-10-15	890
2003-11-03	892
2003-11-15	925
2003-12-15	967
2004-01-15	992
2004-01-16	996
2004-01-28	1012
2004-02-15	1041
2004-02-23	1047
2004-03-10	1049
2004-03-15	1160
2004-04-15	1227
2004-04-29	1230
2004-05-06	1233
2004-05-12	1246
2004-05-15	1338
2004-06-15	1390
2004-07-01	1396
2004-07-15	1450
2004-08-05	1453
2004-08-15	1510
2004-08-16	1514
2004-08-25	1519
2004-09-15	1602
2004-09-23	1608
2004-10-15	1774
2004-11-11	1778
2004-11-15	1846
2004-12-10	1850
2004-12-15	1950
2005-01-10	1952
2005-01-14	1953
2005-01-15	2039
2005-01-21	2040
2005-01-26	2043
2005-02-15	2070
2005-03-15	2126
2005-03-22	2129
2005-04-07	2132
2005-04-15	2182
2005-04-27	2185
2005-05-03	2186
2005-05-15	2278
2005-05-24	2283
2005-06-15	2350
2005-07-15	2415
2005-08-11	2419
2005-08-12	2430
2005-08-15	2492
2005-08-16	2493
2005-09-12	2494
2005-09-15	2562
2005-09-21	2564
2005-10-15	2737
2005-11-15	2833
2005-12-15	2888
2005-12-21	2904
2006-01-15	2967
2006-01-20	2968
2006-02-01	2969
2006-02-07	2974
2006-02-15	3024
2006-02-16	3027
2006-03-02	3035
2006-03-10	3038
2006-03-15	3089
2006-03-30	3090
2006-04-01	3092
2006-04-10	3095
2006-04-11	3102
2006-04-15	3143
2006-05-15	3208
2006-06-02	3209
2006-06-15	3286
2006-07-03	3287
2006-07-15	3336
2006-07-26	3337
2006-08-15	3432
2006-08-16	3442
2006-09-06	3449
2006-09-11	3459
2006-09-15	3578
2006-09-18	3584
2006-10-15	3664
2006-11-15	3830
2006-12-07	3849
2006-12-15	3886
2006-12-21	3890
2007-01-15	4015
2007-02-01	4018
2007-02-15	4166
2007-02-26	4167
2007-03-03	4178
2007-03-15	4269
2007-04-09	4276
2007-04-15	4326
2007-05-01	4328
2007-05-09	4330
2007-05-15	4404
2007-05-22	4410
2007-06-15	4491
2007-07-06	4492
2007-07-15	4599
2007-07-16	4601
2007-08-03	4604
2007-08-06	4610
2007-08-15	4659
2007-09-10	4662
2007-09-15	4732
2007-10-15	4811
2007-10-17	4812
2007-10-23	4814
2007-10-31	4815
2007-11-05	4887
2007-11-15	4985
2007-12-04	4989
2007-12-07	4991
2007-12-15	5078
2008-01-15	5171
2008-02-09	5174
2008-02-15	5216
2008-03-15	5241
2008-03-28	5242
2008-04-01	5244
2008-04-15	5388
2008-04-16	5428
2008-04-17	5429
2008-05-08	5471
2008-05-09	5479
2008-05-15	5615
2008-06-03	5616
2008-06-15	5755
2008-06-25	5757
2008-07-09	5759
2008-07-15	5838
2008-08-06	5839
2008-08-10	5843
2008-08-15	5920
2008-09-01	5921
2008-09-12	5925
2008-09-15	6039
2008-09-30	6041
2008-10-01	6045
2008-10-07	6048
2008-10-14	6049
2008-10-15	6201
2008-10-21	6227
2008-10-30	6229
2008-11-04	6231
2008-11-13	6232
2008-11-15	6305
2008-11-25	6310
2008-12-08	6311
2008-12-10	6315
2008-12-12	6316
2008-12-15	6368
2009-01-05	6371
2009-01-15	6493
2009-01-16	6559
2009-01-27	6562
2009-01-29	6563
2009-02-05	6571
2009-02-07	6574
2009-02-10	6575
2009-02-14	6576
2009-02-15	6652
2009-02-16	6656
2009-02-20	6661
2009-03-06	6667
2009-03-11	6669
2009-03-15	6845
2009-03-20	6846
2009-04-13	6858
2009-04-15	6981
2009-05-08	6984
2009-05-11	6986
2009-05-13	6997
2009-05-15	7069
2009-05-22	7070
2009-05-26	7072
2009-06-02	7087
2009-06-12	7088
2009-06-15	7171
2009-06-18	7189
2009-07-01	7205
2009-07-15	7454
2009-07-21	7455
2009-08-09	7456
2009-08-15	7520
2009-08-18	7562
2009-09-01	7565
2009-09-04	7570
2009-09-15	7635
2009-09-28	7636
2009-10-15	7712
2009-10-18	7714
2009-11-15	7797
2009-11-24	7798
2009-11-27	7822
2009-12-09	7823
2009-12-15	7925
2009-12-22	7927
2010-01-15	7964
2010-01-26	7965
2010-02-01	7967
2010-02-04	7974
2010-02-07	7975
2010-02-15	8018
2010-03-01	8022
2010-03-03	8025
2010-03-08	8027
2010-03-15	8085
2010-03-22	8086
2010-03-23	8087
2010-03-25	8094
2010-03-31	8109
2010-04-02	8110
2010-04-04	8113
2010-04-15	8192
2010-04-22	8195
2010-05-05	8207
2010-05-07	8210
2010-05-09	8211
2010-05-15	8329
2010-06-01	8330
2010-06-15	8423
2010-06-18	8427
2010-07-01	8433
2010-07-15	8505
2010-07-16	8508
2010-07-19	8509
2010-07-23	8510
2010-07-27	8535
2010-07-29	8573
2010-07-30	8574
2010-08-15	8688
2010-09-07	8706
2010-09-09	8707
2010-09-15	8787
2010-09-16	8791
2010-10-15	8877
2010-10-22	8878
2010-11-12	8881
2010-11-15	9016
2010-12-07	9021
2010-12-10	9027
2010-12-14	9029
2010-12-15	9175
2010-12-21	9176
2010-12-27	9183
2011-01-05	9185
2011-01-15	9327
2011-01-24	9329
2011-02-09	9333
2011-02-15	9445
2011-02-25	9447
2011-03-01	9451
2011-03-10	9465
2011-03-14	9512
2011-03-15	9574
2011-03-18	9577
2011-03-21	9584
2011-03-22	9594
2011-04-08	9597
2011-04-15	9660
2011-04-19	9671
2011-04-29	9733
2011-05-04	9738
2011-05-05	9742
2011-05-13	9744
2011-05-15	9870
2011-05-17	9884
2011-05-26	9891
2011-05-31	9894
2011-06-01	9897
2011-06-06	9902
2011-06-15	9986
2011-06-17	10001
2011-06-22	10017
2011-07-03	10019
2011-07-12	10020
2011-07-14	10021
2011-07-15	10107
2011-07-21	10124
2011-08-02	10134
2011-08-03	10165
2011-08-15	10237
2011-08-23	10243
2011-08-30	10244
2011-08-31	10255
2011-09-07	10258
2011-09-12	10260
2011-09-15	10341
2011-10-13	10343
2011-10-15	10451
2011-10-26	10463
2011-10-31	10484
2011-11-01	10485
